ts,lat
1713562169.7458668,0.0034581422805786133
1713562169.8463764,0.0037440061569213867
1713562169.9468718,0.003291606903076172
1713562170.0472693,0.003286123275756836
1713562170.1476185,0.003390192985534668
1713562170.2480893,0.0032349824905395508
1713562170.348497,0.00394439697265625
1713562170.4488347,0.003248929977416992
1713562170.5493057,0.002955198287963867
1713562170.6496701,0.003372788429260254
1713562170.7500606,0.0031527280807495117
1713562170.8504481,0.0035434961318969727
1713562170.950839,0.0036133527755737305
1713562171.0512662,0.003336191177368164
1713562171.1516652,0.0034960508346557617
1713562171.2521427,0.003094315528869629
1713562171.3526103,0.002874016761779785
1713562171.4529877,0.003533005714416504
1713562171.553368,0.003319859504699707
1713562171.6538293,0.0034999847412109375
1713562171.7543054,0.0035381317138671875
1713562171.8547072,0.003376007080078125
1713562171.9551175,0.0034110546112060547
1713562172.0556393,0.003429412841796875
1713562172.1560361,0.003304004669189453
1713562172.256404,0.003226041793823242
1713562172.356799,0.0021517276763916016
1713562172.4572742,0.0032074451446533203
1713562172.557654,0.003098011016845703
1713562172.6580417,0.0031818151473999023
1713562172.758447,0.0032743215560913086
1713562172.8589358,0.0037921667098999023
1713562172.9594777,0.0038139820098876953
1713562173.0599678,0.003947854042053223
1713562173.1604013,0.003612041473388672
1713562173.2608144,0.003560781478881836
1713562173.3612823,0.0028837919235229492
1713562173.461777,0.00342714786529541
1713562173.562185,0.003579854965209961
1713562173.662665,0.0033704042434692383
1713562173.7630897,0.003301262855529785
1713562173.8636081,0.003708362579345703
1713562173.9640176,0.0038427114486694336
1713562174.0644152,0.0036432743072509766
1713562174.1647992,0.003627300262451172
1713562174.265196,0.0034404993057250977
1713562174.3655775,0.0035785436630249023
1713562174.466031,0.003607034683227539
1713562174.5664225,0.0036455392837524414
1713562174.6668181,0.0033118724822998047
1713562174.7672942,0.0030722618103027344
1713562174.867627,0.0036339759826660156
1713562174.968047,0.0035070180892944336
1713562175.0684533,0.003354310989379883
1713562175.168856,0.0037703514099121094
1713562175.2692761,0.00316774845123291
1713562175.369746,0.0034265518188476562
1713562175.470131,0.0034515857696533203
1713562175.5705276,0.003633737564086914
1713562175.6709054,0.0034803152084350586
1713562175.7712874,0.003279447555541992
1713562175.871633,0.0035718679428100586
1713562175.972019,0.003516554832458496
1713562176.072415,0.0032546520233154297
1713562176.1728282,0.003282904624938965
1713562176.2732298,0.0034369230270385742
1713562176.3736908,0.00353395938873291
1713562176.4741085,0.003489375114440918
1713562176.574497,0.003168821334838867
1713562176.6748803,0.0032913684844970703
1713562176.7752566,0.0031342506408691406
1713562176.8756254,0.003294229507446289
1713562176.9760122,0.0031474828720092773
1713562177.0764024,0.003342747688293457
1713562177.176805,0.0030248165130615234
1713562177.2772334,0.0038976669311523438
1713562177.377639,0.0032181739807128906
1713562177.4780378,0.0032459497451782227
1713562177.578524,0.003254532814025879
1713562177.678944,0.0033180713653564453
1713562177.7793586,0.0032819509506225586
1713562177.8806863,0.0033905506134033203
1713562177.98117,0.003248453140258789
1713562178.0816567,0.004064202308654785
1713562178.1822228,0.0037970542907714844
1713562178.2826338,0.003501296043395996
1713562178.3830247,0.0035573244094848633
1713562178.4834268,0.00305938720703125
1713562178.5838885,0.0037164688110351562
1713562178.6842897,0.003319978713989258
1713562178.7846816,0.003296375274658203
1713562178.885024,0.0031282901763916016
1713562178.9854,0.00219118595123291
1713562179.0858955,0.0033130645751953125
1713562179.1863258,0.003736734390258789
1713562179.2867546,0.003138422966003418
1713562179.3871777,0.0033249855041503906
1713562179.487618,0.0031043291091918945
1713562179.5880108,0.0031507015228271484
1713562179.688425,0.0034180879592895508
1713562179.788845,0.0033326148986816406
1713562179.889235,0.0033495426177978516
1713562179.989637,0.0032690763473510742
1713562180.090122,0.0032578706741333008
1713562180.1905334,0.0035227537155151367
1713562180.2909706,0.0031201839447021484
1713562180.391372,0.00310516357421875
1713562180.49182,0.0030292272567749023
1713562180.5922363,0.003147721290588379
1713562180.6926527,0.003046393394470215
1713562180.793077,0.0030205249786376953
1713562180.8934846,0.0030640363693237305
1713562180.99386,0.0031560659408569336
1713562181.0942404,0.0029938220977783203
1713562181.1946356,0.0030515193939208984
1713562181.295035,0.0030826330184936523
1713562181.3955674,0.003506183624267578
1713562181.4959414,0.0031894445419311523
1713562181.596323,0.002984285354614258
1713562181.6967096,0.0031385421752929688
1713562181.7971122,0.0030289888381958008
1713562181.8975103,0.0032891035079956055
1713562181.9979024,0.003144383430480957
1713562182.0982904,0.0032945871353149414
1713562182.198674,0.00316464900970459
1713562182.2991405,0.0031446218490600586
1713562182.3995616,0.0037322044372558594
1713562182.4999464,0.0033714771270751953
1713562182.6003942,0.003429412841796875
1713562182.700783,0.0033894777297973633
1713562182.8011925,0.0032306909561157227
1713562182.9015853,0.003458261489868164
1713562183.0019574,0.0033615827560424805
1713562183.1023865,0.0033429861068725586
1713562183.2028236,0.003781914710998535
1713562183.3032577,0.003233194351196289
1713562183.403665,0.003841996192932129
1713562183.5041547,0.003527522087097168
1713562183.6046422,0.004014015197753906
1713562183.7050664,0.0037702322006225586
1713562183.8054936,0.0032999515533447266
1713562183.9059691,0.003762364387512207
1713562184.006387,0.0037096738815307617
1713562184.1067894,0.0034689903259277344
1713562184.2071993,0.003443002700805664
1713562184.3076591,0.0032579898834228516
1713562184.4080331,0.003455042839050293
1713562184.5084958,0.0035723447799682617
1713562184.6089842,0.00338590145111084
1713562184.70949,0.0036219358444213867
1713562184.8099284,0.0036153793334960938
1713562184.9104142,0.0035979747772216797
1713562185.0108204,0.0038318634033203125
1713562185.1112094,0.0035393238067626953
1713562185.211636,0.0036689043045043945
1713562185.3120344,0.003451108932495117
1713562185.412413,0.0033682584762573242
1713562185.5128038,0.0032864809036254883
1713562185.6132758,0.0032663345336914062
1713562185.7136655,0.0036972761154174805
1713562185.814067,0.0034955739974975586
1713562185.9144418,0.004043102264404297
1713562186.0148156,0.0038274526596069336
1713562186.1152065,0.0032961368560791016
1713562186.2156415,0.0034104585647583008
1713562186.3160434,0.0033316612243652344
1713562186.4164217,0.0032361745834350586
1713562186.5168142,0.0036052465438842773
1713562186.6171973,0.003384113311767578
1713562186.7175822,0.0035462379455566406
1713562186.818079,0.0032143592834472656
1713562186.9184692,0.004124045372009277
1713562187.0188692,0.0034804344177246094
1713562187.119339,0.0034183263778686523
1713562187.2199621,0.003870725631713867
1713562187.3203597,0.0032601356506347656
1713562187.4207659,0.003403186798095703
1713562187.5211327,0.0033899545669555664
1713562187.6215043,0.0033987760543823242
1713562187.7219663,0.003361821174621582
1713562187.82237,0.003308892250061035
1713562187.9228446,0.00419771671295166
1713562188.0231662,0.004102587699890137
1713562188.1236496,0.002077460289001465
1713562188.22401,0.012934088706970215
1713562188.324348,0.012684941291809082
1713562188.424694,0.02213597297668457
1713562188.525033,0.02195751667022705
1713562188.625376,0.03184950351715088
1713562188.7258167,0.0317765474319458
1713562188.826192,0.041591525077819824
1713562188.9265616,0.041178345680236816
1713562189.1272342,0.05106842517852783
1713562189.2277095,0.05123448371887207
1713562189.3280458,0.06103205680847168
1713562189.428386,0.06061720848083496
1713562189.5287545,0.07035970687866211
1713562189.6291177,0.07028937339782715
1713562189.729495,0.08054089546203613
1713562189.8298666,0.07982158660888672
1713562189.9302256,0.08952319622039795
1713562190.0306013,0.08941078186035156
1713562190.1309657,0.08907902240753174
1713562190.231371,0.09898698329925537
1713562190.3318062,0.09901273250579834
1713562190.5324867,0.10907185077667236
1713562190.63286,0.10858452320098877
1713562190.7332373,0.11850118637084961
1713562190.8336027,0.11817824840545654
1713562190.9339573,0.12803590297698975
1713562191.0343,0.12804913520812988
1713562191.1346667,0.13765382766723633
1713562191.2349966,0.13766181468963623
1713562191.3354888,0.14758694171905518
1713562191.4357958,0.14744162559509277
1713562191.636441,0.15707767009735107
1713562191.7368171,0.1569538116455078
1713562191.8371632,0.1665581464767456
1713562191.9376233,0.16649925708770752
1713562192.037997,0.17631316184997559
1713562192.1383708,0.17639708518981934
1713562192.2387576,0.18597841262817383
1713562192.3391213,0.18574786186218262
1713562192.4395382,0.1955026388168335
1713562192.5399384,0.1952899694442749
1713562192.7405865,0.20505070686340332
1713562192.840977,0.20488953590393066
1713562192.9414253,0.2146618366241455
1713562193.0418003,0.2147442102432251
1713562193.1421826,0.22434675693511963
1713562193.2426426,0.22406721115112305
1713562193.3429987,0.22397875785827637
1713562193.4435308,0.23368537425994873
1713562193.5438557,0.23351693153381348
1713562193.6442335,0.24341917037963867
1713562193.744622,0.24306070804595947
1713562193.945308,0.2529027462005615
1713562194.0456107,0.2535141706466675
1713562194.1458857,0.26255595684051514
1713562194.2462084,0.26066601276397705
1713562194.346595,0.2723034620285034
1713562194.4470422,0.27214670181274414
1713562194.5475385,0.281933069229126
1713562194.647921,0.28186583518981934
1713562194.7482803,0.29155027866363525
1713562194.848632,0.2916182279586792
1713562195.0492291,0.3013073205947876
1713562195.0493116,0.30083131790161133
1713562195.249918,0.31057846546173096
1713562195.3501818,0.31010520458221436
1713562195.4505801,0.318820595741272
1713562195.5509162,0.3201136589050293
1713562195.6513188,0.3299809694290161
1713562195.75158,0.3299412727355957
1713562195.8518963,0.33995044231414795
1713562195.9522574,0.339540958404541
1713562196.0526965,0.349711537361145
1713562196.1530578,0.34941065311431885
1713562196.253522,0.34914541244506836
1713562196.4542332,0.35864174365997314
1713562196.5546312,0.35889923572540283
1713562196.6550183,0.36901819705963135
1713562196.7555363,0.3686554431915283
1713562196.8559716,0.3785429000854492
1713562196.956357,0.378078818321228
1713562197.0567312,0.3881782293319702
1713562197.157112,0.357333779335022
1713562197.157195,0.3175011873245239
1713562197.157214,0.2772608995437622
1713562197.157227,0.23708248138427734
1713562197.1572404,0.1968395709991455
1713562197.2575283,0.15647733211517334
1713562197.2576036,0.1162647008895874
1713562197.2576213,0.07610189914703369
1713562197.2576349,0.03596377372741699
1713562197.3579752,0.0033713579177856445
1713562197.458453,0.003426194190979004
1713562197.5588534,0.003293633460998535
1713562197.6592703,0.0031354427337646484
1713562197.7597322,0.0034619569778442383
1713562197.8600242,0.0033750534057617188
1713562197.960401,0.0031505823135375977
1713562198.0608778,0.003787398338317871
1713562198.1612618,0.003562450408935547
1713562198.26173,0.0035170316696166992
1713562198.362172,0.0037398338317871094
1713562198.4626489,0.0037658214569091797
1713562198.5630543,0.004046320915222168
1713562198.663494,0.0035102367401123047
1713562198.7639143,0.0036090612411499023
1713562198.8643382,0.004192948341369629
1713562198.9647503,0.003495931625366211
1713562199.0652506,0.003762364387512207
1713562199.1656966,0.003972887992858887
1713562199.2661126,0.0034689903259277344
1713562199.3665226,0.0037804841995239258
1713562199.466951,0.00354766845703125
1713562199.5673554,0.0038864612579345703
1713562199.667799,0.003358602523803711
1713562199.7681823,0.002061009407043457
1713562199.8686144,0.0031429529190063477
1713562199.9690273,0.00357818603515625
1713562200.0694478,0.0031702518463134766
1713562200.169873,0.0034073591232299805
1713562200.2702677,0.003092169761657715
1713562200.3706534,0.0034924745559692383
1713562200.4710407,0.003461003303527832
1713562200.5714018,0.0034744739532470703
1713562200.671779,0.004468083381652832
1713562200.7720952,0.013277411460876465
1713562200.8724108,0.013799905776977539
1713562200.9727478,0.024483323097229004
1713562201.0731285,0.023781299591064453
1713562201.1735055,0.03363180160522461
1713562201.2738173,0.03316378593444824
1713562201.3741653,0.04303264617919922
1713562201.4745584,0.04273104667663574
1713562201.6752684,0.052594780921936035
1713562201.7756505,0.052425503730773926
1713562201.8760629,0.0620647668838501
1713562201.976456,0.06180155277252197
1713562202.076834,0.061946749687194824
1713562202.177239,0.071524977684021
1713562202.2776213,0.07121360301971436
1713562202.377986,0.08121275901794434
1713562202.4783628,0.08122134208679199
1713562202.578718,0.09101080894470215
1713562202.6790843,0.09176576137542725
1713562202.7796006,0.10037505626678467
1713562202.8799837,0.10028398036956787
1713562203.0806642,0.11020982265472412
1713562203.1810663,0.10986840724945068
1713562203.2814636,0.1197519302368164
1713562203.3818636,0.11985695362091064
1713562203.482301,0.1291574239730835
1713562203.582682,0.1294766664505005
1713562203.6830382,0.13881933689117432
1713562203.7834234,0.1385488510131836
1713562203.8838437,0.14853572845458984
1713562203.984218,0.1484673023223877
1713562204.1848788,0.15812408924102783
1713562204.28526,0.15800678730010986
1713562204.385673,0.15773093700408936
1713562204.486047,0.1675506830215454
1713562204.5864205,0.16736888885498047
1713562204.6867828,0.17715227603912354
1713562204.7871525,0.1771789789199829
1713562204.88759,0.1867905855178833
1713562204.9879673,0.18650507926940918
1713562205.0883746,0.19633173942565918
1713562205.1887755,0.19622516632080078
1713562205.3894725,0.20608210563659668
1713562205.4898167,0.20504355430603027
1713562205.5901735,0.2153325080871582
1713562205.6905162,0.2153874635696411
1713562205.7908723,0.22518932819366455
1713562205.8913553,0.22520363330841064
1713562205.9918067,0.23526430130004883
1713562206.0921743,0.23474633693695068
1713562206.192507,0.24454045295715332
1713562206.2928452,0.2446502447128296
1713562206.4934194,0.25377845764160156
1713562206.593792,0.25394952297210693
1713562206.6941595,0.2540757656097412
1713562206.794518,0.2634497880935669
1713562206.894901,0.26332664489746094
1713562206.9952848,0.27319955825805664
1713562207.095611,0.2731001377105713
1713562207.195971,0.2829415798187256
1713562207.2963367,0.28309619426727295
1713562207.3966548,0.2927590608596802
1713562207.496991,0.2925717830657959
1713562207.6975906,0.30208706855773926
1713562207.7980502,0.30185532569885254
1713562207.8984494,0.3119661808013916
1713562207.9988303,0.31183767318725586
1713562208.0991683,0.3214530944824219
1713562208.19957,0.3212890625
1713562208.2999516,0.3311852216720581
1713562208.400329,0.3309551477432251
1713562208.5007057,0.34059977531433105
1713562208.6010983,0.3406471014022827
1713562208.701458,0.3503563404083252
1713562208.801814,0.35029804706573486
1713562209.0024755,0.36058127880096436
1713562209.1028533,0.3596353530883789
1713562209.203246,0.359836220741272
1713562209.3036366,0.36978304386138916
1713562209.404024,0.3692362308502197
1713562209.504415,0.37894320487976074
1713562209.6047928,0.37896692752838135
1713562209.7051837,0.3888190984725952
1713562209.805584,0.38871467113494873
1713562209.9059787,0.3981194496154785
1713562210.006354,0.3980458974838257
1713562210.2070513,0.40801846981048584
1713562210.3074734,0.40819716453552246
1713562210.407875,0.41751229763031006
1713562210.5082347,0.4174180030822754
1713562210.6085663,0.42707395553588867
1713562210.708925,0.4271734952926636
1713562210.8093174,0.43666112422943115
1713562210.9098084,0.43662750720977783
1713562211.0101979,0.4464341402053833
1713562211.110565,0.4464315176010132
1713562211.3113296,0.4562293291091919
1713562211.411769,0.45606207847595215
1713562211.5121377,0.4656566381454468
1713562211.6125088,0.4655574560165405
1713562211.712873,0.4652426242828369
1713562211.813239,0.4754955768585205
1713562211.9136095,0.4750978946685791
1713562212.0139947,0.4848606586456299
1713562212.1143477,0.48463571071624756
1713562212.2147174,0.49490857124328613
1713562212.3152044,0.4939924478530884
1713562212.515983,0.504205584526062
1713562212.6163647,0.5035516023635864
1713562212.716781,0.5135153532028198
1713562212.8171573,0.5134544372558594
1713562212.917619,0.5235241651535034
1713562213.01799,0.5231800079345703
1713562213.1183589,0.5331127643585205
1713562213.2186718,0.5328540802001953
1713562213.3190506,0.543004035949707
1713562213.4194071,0.541607141494751
1713562213.519846,0.5520972013473511
1713562213.620238,0.5516619682312012
1713562213.821032,0.5619316101074219
1713562213.921407,0.5613583326339722
1713562214.0217822,0.5711016654968262
1713562214.1221404,0.571020245552063
1713562214.2225223,0.5709165334701538
1713562214.3228834,0.5806275606155396
1713562214.4232547,0.580284833908081
1713562214.523612,0.590255856513977
1713562214.6239808,0.5900378227233887
1713562214.7243438,0.6004499197006226
1713562214.8247087,0.5997425317764282
1713562215.0253396,0.6095056533813477
1713562215.125693,0.6094604730606079
1713562215.2261324,0.6193269491195679
1713562215.326504,0.6189943552017212
1713562215.426874,0.6286039352416992
1713562215.5272808,0.6286253929138184
1713562215.6277168,0.6383229494094849
1713562215.7281125,0.638063907623291
1713562215.8285785,0.6482685804367065
1713562215.928962,0.6478781700134277
1713562216.129709,0.6575970649719238
1713562216.230107,0.6574537754058838
1713562216.3304813,0.6672606468200684
1713562216.430864,0.6672799587249756
1713562216.5312696,0.676843523979187
1713562216.631747,0.6767627000808716
1713562216.732129,0.6865894794464111
1713562216.832424,0.6866300106048584
1713562216.932701,0.6952191591262817
1713562217.0330331,0.6957861185073853
1713562217.2337344,0.7059897184371948
1713562217.3341982,0.7057695388793945
1713562217.434586,0.7052949666976929
1713562217.5349274,0.7152587175369263
1713562217.6353023,0.7152855396270752
1713562217.735628,0.724856972694397
1713562217.8360207,0.724473237991333
1713562217.9362628,0.7342361211776733
1713562218.0365794,0.7339475154876709
1713562218.136948,0.7440909147262573
1713562218.237269,0.7436070442199707
1713562218.4381683,0.7538639307022095
1713562218.538556,0.7535481452941895
1713562218.638949,0.7631590366363525
1713562218.739338,0.7630093097686768
1713562218.8397763,0.7727566957473755
1713562218.9401715,0.772610068321228
1713562219.0405347,0.78235924243927
1713562219.1409175,0.7822928428649902
1713562219.2412665,0.7922544479370117
1713562219.3416052,0.7922083139419556
1713562219.4419284,0.8018684387207031
1713562219.5422635,0.8015773296356201
1713562219.7429092,0.8114055395126343
1713562219.8432987,0.8113839626312256
1713562219.943669,0.8211652040481567
1713562220.0441217,0.8214834928512573
1713562220.144459,0.8207241296768188
1713562220.244804,0.8305102586746216
1713562220.3451412,0.830926775932312
1713562220.4455929,0.840151309967041
1713562220.545933,0.8399413824081421
1713562220.646368,0.8497716188430786
1713562220.746689,0.849428653717041
1713562220.9474618,0.8594121932983398
1713562221.0478537,0.8594834804534912
1713562221.148236,0.8688514232635498
1713562221.2485754,0.8688355684280396
1713562221.3489232,0.8784704208374023
1713562221.4494007,0.8782144784927368
1713562221.549848,0.8886150121688843
1713562221.6502051,0.8880425691604614
1713562221.7506497,0.8983778953552246
1713562221.8509889,0.8980147838592529
1713562222.051642,0.9081355333328247
1713562222.1520398,0.907250165939331
1713562222.2524097,0.9174448251724243
1713562222.352894,0.9170330762863159
1713562222.4533029,0.926941990852356
1713562222.5536702,0.9267843961715698
1713562222.6540494,0.9263564348220825
1713562222.7544239,0.9367117881774902
1713562222.8548093,0.9359358549118042
1713562222.9552119,0.9469431638717651
1713562223.0556412,0.9456946849822998
1713562223.2563765,0.9553787708282471
1713562223.3567567,0.955443263053894
1713562223.457138,0.9649899005889893
1713562223.5574946,0.9654191732406616
1713562223.657843,0.9747583866119385
1713562223.7582164,0.9744924306869507
1713562223.8585913,0.9844297170639038
1713562223.9589605,0.984198808670044
1713562224.0593102,0.994255542755127
1713562224.1596074,0.9938727617263794
1713562224.3602479,0.9932301044464111
1713562224.5609388,0.9931800365447998
1713562224.6613066,1.00331449508667
1713562224.7617104,0.9924367666244507
1713562224.862169,1.002414345741272
1713562224.9626155,1.002727746963501
1713562225.062982,1.002234935760498
1713562225.1633594,1.0020257234573364
1713562225.2637908,0.9918985366821289
1713562225.3641655,1.00144624710083
1713562225.4645875,0.9911966323852539
1713562225.5649297,1.001121163368225
1713562225.665279,0.9909065961837769
1713562225.7656631,1.0006603002548218
1713562225.8660364,0.9903355836868286
1713562225.966419,1.0005545616149902
1713562226.066817,0.9899107217788696
1713562226.1672022,0.9998749494552612
1713562226.2676435,1.0000481605529785
1713562226.3680272,0.9995100498199463
1713562226.4684184,0.9994974136352539
1713562226.5688052,0.9993507862091064
1713562226.669182,0.9992014169692993
1713562226.769588,0.999079704284668
1713562226.87021,0.9987691640853882
1713562226.970586,0.9986166954040527
1713562227.0709574,0.9983471632003784
1713562227.1714015,0.9980953931808472
1713562227.2718468,0.9982191324234009
1713562227.372205,0.9979808330535889
1713562227.4725587,0.9972158670425415
1713562227.5728936,0.997362494468689
1713562227.673338,0.9973762035369873
1713562227.7737,0.9968166351318359
1713562227.8740797,0.9968262910842896
1713562227.974464,0.9966593980789185
1713562228.0748172,0.9965099096298218
1713562228.1751897,0.9961563348770142
1713562228.2756195,0.9959461688995361
1713562228.376034,0.9955849647521973
1713562228.5767047,0.9955565929412842
1713562228.7773755,0.9951622486114502
1713562228.978033,0.9946945905685425
1713562229.0784996,0.994558572769165
1713562229.178868,0.9940810203552246
1713562229.2792304,0.9940001964569092
1713562229.3796165,0.9937442541122437
1713562229.4799798,0.9935609102249146
1713562229.680639,0.9932342767715454
1713562229.8813162,0.9927411079406738
1713562229.9817886,1.0029065608978271
1713562230.0821743,0.9924006462097168
1713562230.1825573,1.002116084098816
1713562230.2829397,1.0021750926971436
1713562230.3833406,1.0018041133880615
1713562230.4837878,1.001354694366455
1713562230.58414,0.9913262128829956
1713562230.6844814,1.0014371871948242
1713562230.7848454,0.9910807609558105
1713562230.885219,1.0009475946426392
1713562230.9855728,0.9908713102340698
1713562231.0859408,1.000993251800537
1713562231.1863155,0.9902726411819458
1713562231.286696,1.00009024143219
1713562231.3870733,0.9896811246871948
1713562231.4875157,0.9997681379318237
1713562231.5879016,0.9998509883880615
1713562231.688293,0.999741792678833
1713562231.7886562,0.9991188049316406
1713562231.8890197,0.9991264343261719
1713562231.9893768,0.9988932609558105
1713562232.089751,0.9986693859100342
1713562232.190129,0.998957633972168
1713562232.2905295,0.9984035491943359
1713562232.39089,0.9984807968139648
1713562232.4912536,0.9981604814529419
1713562232.5916393,0.9975537061691284
1713562232.692023,0.9975831508636475
1713562232.792476,0.9978089332580566
1713562232.8936348,0.9975622892379761
1713562232.9940355,0.997481107711792
1713562233.1947618,0.99656081199646
1713562233.295101,0.9969038963317871
1713562233.3955264,0.9965362548828125
1713562233.4959383,0.9965037107467651
1713562233.5963564,0.9960672855377197
1713562233.69673,0.9958842992782593
1713562233.7971158,0.9959020614624023
1713562233.8975728,0.995979905128479
1713562233.9979439,0.9957913160324097
1713562234.0983212,0.9954801797866821
1713562234.2990196,0.9948300123214722
1713562234.4996307,0.9944382905960083
1713562234.7003067,0.9942781925201416
1713562234.9009726,0.9932008981704712
1713562235.0013258,1.0028175115585327
1713562235.1016662,0.9926906824111938
1713562235.2020354,1.0025628805160522
1713562235.3023796,0.9622911214828491
1713562235.3024611,0.9219914674758911
1713562235.3024788,0.8821688890457153
1713562235.3024929,0.8418843746185303
1713562235.302507,0.8015822172164917
1713562235.4027843,0.761532187461853
1713562235.4028583,0.721155047416687
1713562235.4028783,0.6809717416763306
1713562235.402894,0.6408059597015381
1713562235.4029112,0.6003938913345337
1713562235.5031688,0.5604872703552246
1713562235.503254,0.5202860832214355
1713562235.5033174,0.4802098274230957
1713562235.503341,0.4399843215942383
1713562235.503366,0.39977455139160156
1713562235.6036363,0.3596295118331909
1713562235.6037388,0.3194866180419922
1713562235.6037674,0.27925610542297363
1713562235.6037905,0.23919010162353516
1713562235.6038144,0.1991260051727295
1713562235.7041328,0.15881109237670898
1713562235.7042341,0.11862492561340332
1713562235.7042627,0.078513503074646
1713562235.7042856,0.03825211524963379
1713562235.8046381,0.0029380321502685547
1713562235.9051268,0.0033075809478759766
1713562236.0055532,0.0037614107131958008
1713562236.105957,0.0030728578567504883
1713562236.2064605,0.0032994747161865234
1713562236.306882,0.00369107723236084
1713562236.4072862,0.0030765533447265625
1713562236.5077593,0.0031309127807617188
1713562236.6081662,0.0036715269088745117
1713562236.7085521,0.0032235383987426758
1713562236.8090622,0.003387928009033203
1713562236.9094546,0.003567218780517578
1713562237.0098526,0.0036432743072509766
1713562237.1103375,0.0032176971435546875
1713562237.2108328,0.0036296844482421875
1713562237.3113282,0.0036772489547729492
1713562237.4117825,0.0034117698669433594
1713562237.5121818,0.003113865852355957
1713562237.6125817,0.003033757209777832
1713562237.713101,0.0033538341522216797
1713562237.813503,0.0037289857864379883
1713562237.9139683,0.003126382827758789
1713562238.0143692,0.003622770309448242
1713562238.114746,0.003089308738708496
1713562238.2151494,0.0034027099609375
1713562238.3155854,0.0035773515701293945
1713562238.4160283,0.0030308961868286133
1713562238.5163538,0.0034388303756713867
1713562238.6167634,0.0038242340087890625
1713562238.7172177,0.0032552480697631836
1713562238.8176038,0.0035141706466674805
1713562238.9179988,0.0031342506408691406
1713562239.0183823,0.003720402717590332
1713562239.118779,0.0034821033477783203
1713562239.219179,0.00363314151763916
1713562239.3196456,0.0035343170166015625
1713562239.4200506,0.003329157829284668
1713562239.5204713,0.0032432079315185547
1713562239.620859,0.003706693649291992
1713562239.7212362,0.003291487693786621
1713562239.8216403,0.003791332244873047
1713562239.9219456,0.003115534782409668
1713562240.0222776,0.0007826089859008789
1713562240.1227093,0.003041505813598633
1713562240.223125,0.0033736228942871094
1713562240.3235714,0.00337374210357666
1713562240.424,0.003076910972595215
1713562240.5244024,0.0031005144119262695
1713562240.624798,0.0036557912826538086
1713562240.7252088,0.0033211708068847656
1713562240.8256035,0.003772139549255371
1713562240.9260612,0.0034161806106567383
1713562241.0264559,0.003482341766357422
1713562241.1268663,0.003265857696533203
1713562241.2273521,0.004927396774291992
1713562241.327808,0.004620075225830078
1713562241.428229,0.0038241147994995117
1713562241.5286965,0.004204750061035156
1713562241.6291683,0.004012107849121094
1713562241.7295668,0.0036351680755615234
1713562241.8300564,0.003521442413330078
1713562241.9305458,0.0036791563034057617
1713562242.031023,0.003923296928405762
1713562242.1314707,0.0018225908279418945
1713562242.2318754,0.0037039518356323242
1713562242.3322647,0.0034731626510620117
1713562242.4326675,0.003437042236328125
1713562242.5331602,0.0036863088607788086
1713562242.6335618,0.003540515899658203
1713562242.733971,0.003158092498779297
1713562242.8343806,0.003242969512939453
1713562242.9347692,0.0032869577407836914
1713562243.0351624,0.003511667251586914
1713562243.135621,0.0032854080200195312
1713562243.2360244,0.0030281543731689453
1713562243.3364034,0.003110170364379883
1713562243.436817,0.003053426742553711
1713562243.5372152,0.0031224489212036133
1713562243.6376991,0.00306856632232666
